Image Name,Caption
zipper_ground_truth_fabric_interior_015_mask.png, skier at the bottom of a slope.
zipper_ground_truth_split_teeth_008_mask.png, standing in the middle of a field.
toothbrush_ground_truth_defective_022_mask.png, and a bird on the ground                                                          
tile_ground_truth_glue_strip_002_mask.png, on a surfboard in the ocean                                                           
screw_ground_truth_thread_side_014_mask.png, a person standing in the middle of the road.
tile_ground_truth_gray_stroke_009_mask.png, male skier in a white shirt and black pants sk
capsule_ground_truth_scratch_016_mask.png, a person wearing a hat and glasses                                                            
wood_ground_truth_color_002_mask.png, a person walking on the street                                                             
pill_ground_truth_color_009_mask.png, on a skateboard in the middle of the street.
transistor_ground_truth_misplaced_001_mask.png, on the side of a building                                                     
zipper_ground_truth_rough_002_mask.png, man standing in the middle of a field                                                      
metal_nut_ground_truth_flip_015_mask.png, and a bottle of wine on a table.
pill_ground_truth_color_016_mask.png, on a cloudy day                                                             
tile_ground_truth_rough_011_mask.png, standing next to a bird on the ground
leather_ground_truth_glue_007_mask.png, standing on the side of the road.
pill_ground_truth_contamination_011_mask.png, on a cloudy day                                                             
zipper_ground_truth_combined_009_mask.png, a woman in a white dress and a man in a blue shirt and a woman in a white dress and a man in a green shirt and a woman in a white dress and a man in a blue
leather_ground_truth_glue_013_mask.png, on a cloudy day                                                             
hazelnut_ground_truth_cut_002_mask.png, on a cloudy day                                                             
pill_ground_truth_faulty_imprint_012_mask.png, at the end of the day                                                           
wood_ground_truth_hole_001_mask.png, on a cloudy day                                                               
pill_ground_truth_contamination_016_mask.png, on a cloudy day                                                             
pill_ground_truth_contamination_015_mask.png, on the side of the road.
screw_ground_truth_manipulated_front_023_mask.png, on the side of the road.
tile_ground_truth_oil_001_mask.png, sitting on the ground in front of a basket
metal_nut_ground_truth_bent_011_mask.png, man standing next to a woman in front of a sign
cable_ground_truth_poke_insulation_008_mask.png, at a restaurant                                                               
pill_ground_truth_crack_003_mask.png, on the ground in the sun                                                           
capsule_ground_truth_faulty_imprint_014_mask.png, food items on a table                                                             
wood_ground_truth_hole_003_mask.png, to the side of a man on a skateboard.
metal_nut_ground_truth_bent_022_mask.png, walking in the grass with a t
bottle_ground_truth_contamination_016_mask.png, standing in front of a table with food on it.
pill_ground_truth_color_002_mask.png, women are walking down the street.
capsule_ground_truth_poke_012_mask.png, on a cloudy day                                                           
capsule_ground_truth_poke_019_mask.png, on a skateboard in the middle of
carpet_ground_truth_cut_016_mask.png, sitting on the ground next to a trash can.
capsule_ground_truth_faulty_imprint_010_mask.png, on a cloudy day                                                            
screw_ground_truth_scratch_head_002_mask.png, walking on a path in
hazelnut_ground_truth_print_007_mask.png, standing in front of a table with food on
carpet_ground_truth_cut_010_mask.png, at the end of the day                                                         
leather_ground_truth_glue_011_mask.png, on a cloudy day                                                              
carpet_ground_truth_metal_contamination_000_mask.png, on a cloudy day                                                              
leather_ground_truth_fold_004_mask.png, with a hat and glasses.
wood_ground_truth_hole_005_mask.png, and a man in a suit and hat.
grid_ground_truth_broken_006_mask.png, on a skateboard in the middle of a field
tile_ground_truth_glue_strip_015_mask.png, a person walking on a path                                                             
screw_ground_truth_thread_top_013_mask.png, on the ground in a field                                                         
metal_nut_ground_truth_color_003_mask.png, in the middle of the road.
tile_ground_truth_crack_011_mask.png, sitting on the ground in front of a group of people                                               
leather_ground_truth_color_018_mask.png, on a cloudy day                                                            
hazelnut_ground_truth_cut_006_mask.png, out in the open with his dog                                                            
tile_ground_truth_crack_013_mask.png, with a bird on his shoulder                                                           
capsule_ground_truth_scratch_004_mask.png, at a restaurant                                                                
carpet_ground_truth_color_012_mask.png, on a skateboard in the middle of the day.
carpet_ground_truth_hole_009_mask.png, standing in front of a man with a hat on
pill_ground_truth_scratch_008_mask.png, in front of a map of the world                                                         
zipper_ground_truth_squeezed_teeth_003_mask.png, sitting at a table with food on it                                                         
carpet_ground_truth_thread_009_mask.png, on a cloudy day                                                               
leather_ground_truth_cut_016_mask.png, on the side of the road.
screw_ground_truth_scratch_head_008_mask.png, standing on the side of the road.
hazelnut_ground_truth_crack_012_mask.png, is standing in front of a table with food
zipper_ground_truth_broken_teeth_004_mask.png, a woman with an umbrella                                                              
tile_ground_truth_crack_016_mask.png, sitting on the ground next to a bird                                                         
hazelnut_ground_truth_print_016_mask.png, on a skis in the snow                                                         
wood_ground_truth_scratch_011_mask.png, at a restaurant                                                                
leather_ground_truth_glue_016_mask.png, male in white shirt and jeans standing next to a white trash can
pill_ground_truth_contamination_009_mask.png, on a cloudy day                                                               
capsule_ground_truth_faulty_imprint_001_mask.png, equipment on the side of the
wood_ground_truth_scratch_018_mask.png, geese on the ground at the park                                                         
transistor_ground_truth_damaged_case_003_mask.png, on a cloudy day                                                             
screw_ground_truth_thread_top_009_mask.png, on a skis in the middle of the
transistor_ground_truth_damaged_case_007_mask.png, woman in a white dress standing next to a man in
metal_nut_ground_truth_bent_019_mask.png, food items on a table                                                              
screw_ground_truth_scratch_neck_021_mask.png, standing on the side of the road.
carpet_ground_truth_metal_contamination_005_mask.png, a person wearing a hat and glasses                                                            
pill_ground_truth_combined_000_mask.png, food items on a table                                                             
leather_ground_truth_poke_004_mask.png, on a cloudy day                                                              
zipper_ground_truth_rough_000_mask.png, a woman walking with a dog                                                             
leather_ground_truth_poke_002_mask.png, on a cloudy day                                                              
screw_ground_truth_manipulated_front_017_mask.png, on the side of the road.
pill_ground_truth_scratch_010_mask.png, a man with a hat and a pair of scissors                                                         
capsule_ground_truth_faulty_imprint_000_mask.png, a man standing in the middle of a field.
carpet_ground_truth_thread_018_mask.png, on a city street                                                            
bottle_ground_truth_broken_small_007_mask.png, food items on a table                                                              
cable_ground_truth_poke_insulation_000_mask.png, on a cloudy day                                                              
grid_ground_truth_glue_005_mask.png, on the side of the road.
zipper_ground_truth_split_teeth_013_mask.png, standing on the side of the road.
toothbrush_ground_truth_defective_006_mask.png, at a restaurant with food on the table                                                          
zipper_ground_truth_combined_015_mask.png, a man in a suit and hat on a beach                                                         
tile_ground_truth_rough_013_mask.png, a person wearing a hat and glasses                                                          
capsule_ground_truth_squeeze_004_mask.png, standing in front of a man in a hat
pill_ground_truth_faulty_imprint_008_mask.png, at a restaurant                                                             
transistor_ground_truth_cut_lead_008_mask.png, sitting on the ground in front of a pile of
zipper_ground_truth_broken_teeth_015_mask.png, a person walking on a path                                                             
hazelnut_ground_truth_print_001_mask.png, is standing in the middle of a group of
capsule_ground_truth_squeeze_012_mask.png, on the side of a building                                                  
toothbrush_ground_truth_defective_016_mask.png, at a restaurant                                                                
screw_ground_truth_manipulated_front_008_mask.png, a person walking on a path                                                             
screw_ground_truth_scratch_neck_009_mask.png, standing on the side of the road.
pill_ground_truth_faulty_imprint_010_mask.png, on a surfboard in the ocean                                                           
transistor_ground_truth_bent_lead_003_mask.png, a man standing on the side of the road next to a sign                                                   
leather_ground_truth_glue_012_mask.png, on a cloudy day                                                             
grid_ground_truth_bent_000_mask.png, on a skateboard in the middle of the street.
capsule_ground_truth_scratch_022_mask.png, on a city street                                                              
metal_nut_ground_truth_color_020_mask.png, and a person walking on the sidewalk.
cable_ground_truth_missing_cable_008_mask.png, sitting on a bench                                                              
metal_nut_ground_truth_flip_005_mask.png, and a bottle of wine on the ground.
grid_ground_truth_bent_004_mask.png, riding a skateboard down a sidewalk.
tile_ground_truth_crack_005_mask.png, at a restaurant with a bird on the table                                                         
zipper_ground_truth_split_teeth_010_mask.png, on a cloudy day                                                               
carpet_ground_truth_color_005_mask.png, standing in front of a pile of trash.
pill_ground_truth_faulty_imprint_017_mask.png, on a city street                                                               
wood_ground_truth_combined_004_mask.png, on a sunny day                                                               
carpet_ground_truth_thread_011_mask.png, on a skateboard in the middle of the street.
wood_ground_truth_combined_009_mask.png, playing a game of frisbee                                                        
screw_ground_truth_thread_top_022_mask.png, to the left of the image on the left side of the image on the right side of the image on the left side of the image on the left side of the image on the left side of the image on the left side of the image on the left side of the image on the left side of
pill_ground_truth_crack_018_mask.png, at an outdoor event                                                            
wood_ground_truth_combined_005_mask.png, on a city street                                                               
bottle_ground_truth_contamination_006_mask.png, at a restaurant about to order a meal.
screw_ground_truth_manipulated_front_004_mask.png, on the side of the road.
leather_ground_truth_glue_008_mask.png, standing on the side of the road.
carpet_ground_truth_thread_010_mask.png, in the middle of a group of people.
cable_ground_truth_cut_inner_insulation_003_mask.png, standing next to a person wearing a hat
pill_ground_truth_crack_011_mask.png, at a restaurant                                                                
screw_ground_truth_thread_side_021_mask.png, tiled floor in a restaurant                                                          
screw_ground_truth_manipulated_front_010_mask.png, on a cloudy day                                                              
zipper_ground_truth_squeezed_teeth_004_mask.png, at the end of the day                                                             
cable_ground_truth_missing_wire_005_mask.png, in front of a man in a white t-shirt
wood_ground_truth_liquid_003_mask.png, a man in a hat and coat standing next to a man in a hat and coat
pill_ground_truth_scratch_018_mask.png, on skis in the middle of the woods.
carpet_ground_truth_thread_016_mask.png,ed tiles on a tile floor                                                          
capsule_ground_truth_faulty_imprint_021_mask.png, on a cloudy day                                                              
screw_ground_truth_thread_top_019_mask.png, skier in the middle of a run.
zipper_ground_truth_broken_teeth_003_mask.png, on a cloudy day                                                               
screw_ground_truth_scratch_neck_007_mask.png, standing in front of a man in a hat
grid_ground_truth_bent_008_mask.png, on a city street                                                           
hazelnut_ground_truth_hole_001_mask.png, standing in the middle of a field.
zipper_ground_truth_broken_teeth_016_mask.png, on the side of the road                                                        
pill_ground_truth_contamination_002_mask.png, a man walking on the grass                                                             
tile_ground_truth_oil_010_mask.png, standing in front of a man with a hat on
bottle_ground_truth_contamination_001_mask.png, written on the side of a building                                                           
bottle_ground_truth_broken_small_016_mask.png, on a cloudy day                                                               
zipper_ground_truth_fabric_interior_007_mask.png, standing on the side of the road.
zipper_ground_truth_split_teeth_012_mask.png, on a rocky surface                                                               
hazelnut_ground_truth_cut_014_mask.png, on a city street                                                               
capsule_ground_truth_crack_007_mask.png, for a ride at a rodeo                                                         
wood_ground_truth_color_006_mask.png, of a restaurant with a woman in
pill_ground_truth_crack_009_mask.png, man on a skateboard in the middle of
capsule_ground_truth_squeeze_018_mask.png, on a menu at a restaurant                                                            
wood_ground_truth_liquid_006_mask.png, sitting on the ground next to a trash can                                                        
tile_ground_truth_oil_000_mask.png, standing next to a person laying on the ground.
wood_ground_truth_color_004_mask.png, a man in a hat and coat standing in front of a rock
tile_ground_truth_gray_stroke_003_mask.png, a bird on the ground                                                              
pill_ground_truth_faulty_imprint_001_mask.png, in the middle of a meal.
pill_ground_truth_pill_type_006_mask.png, sitting on the ground next to a trash can
cable_ground_truth_missing_cable_004_mask.png, standing in front of a man with a hat on
hazelnut_ground_truth_crack_015_mask.png, and a woman on the beach                                                           
pill_ground_truth_combined_004_mask.png, on a surfboard in the ocean                                                         
toothbrush_ground_truth_defective_025_mask.png, for a wine tasting at a wine tasting
pill_ground_truth_crack_016_mask.png, a person walking on a path                                                             
wood_ground_truth_color_000_mask.png, man standing next to a woman on a sidewalk.
screw_ground_truth_manipulated_front_020_mask.png, on a skateboard in the middle of the road
hazelnut_ground_truth_hole_009_mask.png, on a cloudy day                                                             
tile_ground_truth_glue_strip_003_mask.png,'s walking down the street with their shoes off.
tile_ground_truth_glue_strip_012_mask.png, in the middle of a field.
leather_ground_truth_fold_012_mask.png, on a sunny day                                                              
leather_ground_truth_color_001_mask.png, on a cloudy day                                                              
leather_ground_truth_poke_000_mask.png, to the left of the image on the left side of the image on the right side of the image on the left side of the image on the left side of the image on the left side of the image on the left side of the image on the left side of the image on the left
bottle_ground_truth_broken_large_001_mask.png, at the end of a long road                                                          
wood_ground_truth_scratch_001_mask.png, at a restaurant with a man in a
screw_ground_truth_scratch_neck_024_mask.png, at a baseball game.
transistor_ground_truth_damaged_case_001_mask.png, on the side of the road                                                       
pill_ground_truth_color_018_mask.png, on a boat in the water                                                       
screw_ground_truth_scratch_head_001_mask.png, on the side of the road.
metal_nut_ground_truth_flip_012_mask.png, and a bottle of wine on a table
pill_ground_truth_color_021_mask.png, on the ground at a restaurant                                                          
wood_ground_truth_liquid_001_mask.png, on a scooter in a parking lot                                                         
toothbrush_ground_truth_defective_010_mask.png, for a chair at a restaurant                                                           
metal_nut_ground_truth_flip_020_mask.png,a person walking on a path with a dog                                                          
metal_nut_ground_truth_flip_004_mask.png, for a cook out in the sun                                                           
pill_ground_truth_scratch_017_mask.png, on a skateboard in the middle of the day
wood_ground_truth_scratch_008_mask.png, on a skateboard in the middle of the street.
transistor_ground_truth_misplaced_000_mask.png,'s view of a plate of food on a table                                                      
zipper_ground_truth_broken_teeth_008_mask.png, a person standing in a field                                                             
cable_ground_truth_combined_000_mask.png, at a restaurant                                                              
pill_ground_truth_contamination_013_mask.png, on a cloudy day                                                             
cable_ground_truth_cut_inner_insulation_006_mask.png, at a restaurant                                                                
carpet_ground_truth_color_015_mask.png, a person walking on a path                                                             
tile_ground_truth_gray_stroke_012_mask.png, at a restaurant                                                                
bottle_ground_truth_contamination_012_mask.png, at a restaurant pointing to a woman in
zipper_ground_truth_rough_008_mask.png, standing in the middle of a field.
tile_ground_truth_oil_014_mask.png, on a sunny day                                                               
capsule_ground_truth_faulty_imprint_015_mask.png, sitting on the ground with a hat on his head                                                      
transistor_ground_truth_damaged_case_005_mask.png, for a restaurant                                                                
leather_ground_truth_fold_014_mask.png," at a baseball game 
                                                          "
screw_ground_truth_thread_top_014_mask.png, a person sitting on the ground                                                            
carpet_ground_truth_metal_contamination_008_mask.png, at a restaurant                                                               
tile_ground_truth_crack_012_mask.png, with some birds on it                                                              
leather_ground_truth_glue_005_mask.png, standing on the side of the road.
pill_ground_truth_color_011_mask.png, on a cloudy day                                                               
grid_ground_truth_thread_003_mask.png,ed person on a skateboard in front of a building.
pill_ground_truth_contamination_005_mask.png, standing on a rock in the middle of
leather_ground_truth_glue_000_mask.png, at a sporting event.!
cable_ground_truth_bent_wire_003_mask.png, on the ground in the sun                                                            
screw_ground_truth_manipulated_front_016_mask.png, on a surfboard in the ocean.
hazelnut_ground_truth_hole_013_mask.png, and skiers on a sunny day.
leather_ground_truth_poke_001_mask.png, on a sunny day                                                              
metal_nut_ground_truth_color_010_mask.png, at a restaurant                                                              
hazelnut_ground_truth_cut_003_mask.png, a person with a hat and bowler hat                                                        
carpet_ground_truth_cut_005_mask.png, a bird on the ground                                                              
transistor_ground_truth_bent_lead_006_mask.png, sitting on a chair at a restaurant                                                           
hazelnut_ground_truth_cut_011_mask.png, in the middle of a city.
zipper_ground_truth_fabric_border_007_mask.png, on a surfboard in the ocean                                                          
cable_ground_truth_missing_cable_005_mask.png, sitting on the ground next to a woman
zipper_ground_truth_combined_003_mask.png, in the middle of a game of frisbee                                                   
pill_ground_truth_contamination_020_mask.png, on a skis in front of an ostrich
zipper_ground_truth_squeezed_teeth_006_mask.png, on a cloudy day                                                             
pill_ground_truth_crack_010_mask.png, a man with a hat and apron on  a sidewalk
zipper_ground_truth_split_teeth_016_mask.png, man standing next to a woman in a field
metal_nut_ground_truth_flip_003_mask.png, and a bottle of wine on a table.
screw_ground_truth_thread_top_011_mask.png, at a restaurant                                                               
transistor_ground_truth_damaged_case_004_mask.png, at a restaurant                                                              
screw_ground_truth_scratch_head_006_mask.png, standing on the side of the road.
transistor_ground_truth_damaged_case_000_mask.png, at the end of a long line of umbrellas                                                  
screw_ground_truth_scratch_head_016_mask.png, standing on the side of a road.
metal_nut_ground_truth_flip_006_mask.png, and a bottle of wine on a table.
hazelnut_ground_truth_crack_008_mask.png, standing next to a dog in a field.
cable_ground_truth_missing_wire_001_mask.png, in a restaurant with a woman standing next to a
pill_ground_truth_color_022_mask.png," at an outdoor event  
                                                      "
pill_ground_truth_faulty_imprint_000_mask.png, of people and animals in a field
carpet_ground_truth_thread_012_mask.png, is wearing a hat and glasses
capsule_ground_truth_crack_003_mask.png, on the side of the road                                                         
leather_ground_truth_color_006_mask.png, in the middle of a walk
pill_ground_truth_color_023_mask.png, food items on a table                                                              
screw_ground_truth_thread_side_009_mask.png, food items on the ground                                                         
screw_ground_truth_scratch_head_004_mask.png, on a cloudy day                                                              
leather_ground_truth_color_000_mask.png, on a cloudy day                                                              
zipper_ground_truth_squeezed_teeth_002_mask.png, standing in the middle of a field.
cable_ground_truth_cut_outer_insulation_007_mask.png, a man and a woman on a path                                                           
capsule_ground_truth_scratch_020_mask.png, on a skateboard in a parking lot.
pill_ground_truth_contamination_008_mask.png, on a cloudy day                                                               
zipper_ground_truth_fabric_border_005_mask.png, man on a skateboard in the middle of a walkway
wood_ground_truth_combined_002_mask.png, on a cloudy day                                                               
hazelnut_ground_truth_cut_010_mask.png, on a city street                                                               
pill_ground_truth_scratch_020_mask.png, sitting on the ground with a hat on his head                                                       
carpet_ground_truth_cut_000_mask.png, on the side of a building                                                        
tile_ground_truth_crack_015_mask.png, on a surfboard in the ocean                                                            
toothbrush_ground_truth_defective_011_mask.png, on a horse in the middle of the day
tile_ground_truth_oil_004_mask.png, standing in front of a table with food on it
pill_ground_truth_scratch_006_mask.png, a statue of a man on a rock                                                        
grid_ground_truth_thread_007_mask.png,ed picture of a man on a skateboard in front
zipper_ground_truth_combined_006_mask.png, on a surfboard in the ocean                                                           
cable_ground_truth_cable_swap_002_mask.png, for a restaurant                                                                
grid_ground_truth_glue_008_mask.png, plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow plow pl
capsule_ground_truth_crack_000_mask.png, on a horse in the middle of the day
metal_nut_ground_truth_scratch_008_mask.png, at a restaurant                                                                
metal_nut_ground_truth_bent_004_mask.png, a woman with an umbrella                                                             
capsule_ground_truth_squeeze_016_mask.png, on the side of the road                                                     
pill_ground_truth_faulty_imprint_016_mask.png, at a restaurant                                                               
hazelnut_ground_truth_hole_012_mask.png, on a skateboard in a parking lot
cable_ground_truth_bent_wire_000_mask.png, on the side of the road                                                         
cable_ground_truth_missing_wire_002_mask.png, to the left of an image on the wall.
zipper_ground_truth_broken_teeth_000_mask.png, on a cloudy day                                                              
grid_ground_truth_bent_011_mask.png, at a restaurant                                                                
screw_ground_truth_manipulated_front_006_mask.png, on a city street                                                              
pill_ground_truth_contamination_017_mask.png, a bird on the ground                                                              
toothbrush_ground_truth_defective_002_mask.png, on a skateboard in the sun                                                           
wood_ground_truth_scratch_007_mask.png, is standing in the middle of a field.
capsule_ground_truth_squeeze_006_mask.png, on the side of the road                                                     
screw_ground_truth_thread_side_011_mask.png, at a tennis match                                                             
metal_nut_ground_truth_flip_022_mask.png, and a bottle of wine on a table.
tile_ground_truth_oil_017_mask.png, for soup in a soup kitchen                                                          
leather_ground_truth_color_015_mask.png, on a surfboard in the ocean                                                          
hazelnut_ground_truth_crack_004_mask.png, a man with a hat and apron on                                                   
leather_ground_truth_fold_003_mask.png, a person standing in front of a sign                                                           
transistor_ground_truth_bent_lead_007_mask.png, food items on the ground at a restaurant                                                      
screw_ground_truth_thread_top_021_mask.png, tank in the middle of a
capsule_ground_truth_crack_012_mask.png, at a restaurant                                                               
bottle_ground_truth_contamination_010_mask.png, talking to a woman at a restaurant.
leather_ground_truth_color_010_mask.png, to the left of the image on the left side of the image on the right side of the image on the left side of the image on the right side of the image on the left side of the image on the left side of the image on the left side of the image on the right side of the
leather_ground_truth_cut_011_mask.png, on a sunny day                                                               
screw_ground_truth_thread_side_005_mask.png, a bird on the ground                                                              
screw_ground_truth_thread_top_015_mask.png, sitting on the ground in front of an object.
capsule_ground_truth_scratch_011_mask.png, on a cloudy day                                                             
tile_ground_truth_oil_006_mask.png, on the side of the road                                                          
tile_ground_truth_rough_012_mask.png, standing in the middle of a group of people.
carpet_ground_truth_thread_013_mask.png, is a bird sitting on the ground                                                        
bottle_ground_truth_broken_large_014_mask.png, on a table at a restaurant                                                             
cable_ground_truth_poke_insulation_009_mask.png, of people on a cloudy day                                                           
tile_ground_truth_rough_002_mask.png, for a ride on a scooter                                                        
bottle_ground_truth_broken_small_018_mask.png, at the end of a long line of people.
tile_ground_truth_gray_stroke_007_mask.png, standing next to a person on a chair.
screw_ground_truth_thread_side_007_mask.png, on a skateboard in the middle of the day.
grid_ground_truth_thread_010_mask.png,ed person sitting in a chair with a hat on
tile_ground_truth_gray_stroke_008_mask.png, at a restaurant                                                              
pill_ground_truth_pill_type_007_mask.png, with a picture of a cow on it.
cable_ground_truth_cable_swap_007_mask.png, a person walking on a path                                                             
grid_ground_truth_broken_007_mask.png, on a surfboard in the middle of the
carpet_ground_truth_thread_002_mask.png, on a sunny day                                                               
tile_ground_truth_gray_stroke_013_mask.png, a man and a dog on the street                                                       
carpet_ground_truth_metal_contamination_009_mask.png, on the side of the road.
zipper_ground_truth_combined_014_mask.png, standing in the middle of a field.
bottle_ground_truth_broken_large_008_mask.png, and a woman at a table                                                          
tile_ground_truth_glue_strip_007_mask.png, at a restaurant                                                                
toothbrush_ground_truth_defective_027_mask.png, on a cloudy day                                                            
