Image Name,Caption
metal_nut_ground_truth_bent_000_mask.png, background with a bouquet of tulips
wood_ground_truth_liquid_008_mask.png, is a genus of flowering plants in the family that
wood_ground_truth_liquid_007_mask.png, brown background with a lot of stars and a
pill_ground_truth_combined_013_mask.png, by person on 500px.
bottle_ground_truth_contamination_004_mask.png, on a white background.
grid_ground_truth_bent_007_mask.png, background with a lot of flowers.
cable_ground_truth_cut_outer_insulation_004_mask.png, background with a bunch of flowers.
leather_ground_truth_glue_004_mask.png, on a black background.
cable_ground_truth_cable_swap_001_mask.png, on a black background.
pill_ground_truth_crack_007_mask.png, a field of grass.
tile_ground_truth_glue_strip_005_mask.png, on a dreary day
leather_ground_truth_glue_017_mask.png, on a dreary
toothbrush_ground_truth_defective_001_mask.png, on - field action during the match
cable_ground_truth_bent_wire_006_mask.png, on a white background
capsule_ground_truth_crack_021_mask.png, with a lot of flowers
tile_ground_truth_oil_005_mask.png, on a black background
pill_ground_truth_crack_000_mask.png, background with a lot of flowers.
capsule_ground_truth_squeeze_008_mask.png, static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static static
zipper_ground_truth_fabric_interior_015_mask.png, with a bouquet of flowers
zipper_ground_truth_split_teeth_008_mask.png, with person in the background.
toothbrush_ground_truth_defective_022_mask.png, by person on 500px.
tile_ground_truth_glue_strip_002_mask.png, background with a lot of dandelions
screw_ground_truth_thread_side_014_mask.png, : the team have been working hard to get their hands on some of the
tile_ground_truth_gray_stroke_009_mask.png," and the duke and duchess of the duke and the duke's dog,"
capsule_ground_truth_scratch_016_mask.png, background with a lot of stars and
wood_ground_truth_color_002_mask.png, red flowers on a black background.
pill_ground_truth_color_009_mask.png," by person, via photo sharing"
transistor_ground_truth_misplaced_001_mask.png, in the form of a heart.
zipper_ground_truth_rough_002_mask.png, background with a lot of dandel
metal_nut_ground_truth_flip_015_mask.png, to the world.
pill_ground_truth_color_016_mask.png," by person, via photo sharing website"
tile_ground_truth_rough_011_mask.png, background with a bouquet of flowers
leather_ground_truth_glue_007_mask.png, by person on 500px.
pill_ground_truth_contamination_011_mask.png, on a black background.!
zipper_ground_truth_combined_009_mask.png, - day of the dead -
leather_ground_truth_glue_013_mask.png, on a white background.
hazelnut_ground_truth_cut_002_mask.png, on a black background
pill_ground_truth_faulty_imprint_012_mask.png, : a potted plant in a field.
wood_ground_truth_hole_001_mask.png, background with a bouquet of flowers
pill_ground_truth_contamination_016_mask.png, with a lot of flowers
pill_ground_truth_contamination_015_mask.png, background with a bouquet of flowers
screw_ground_truth_manipulated_front_023_mask.png, background with a lot of flowers.
tile_ground_truth_oil_001_mask.png, on a black background.
metal_nut_ground_truth_bent_011_mask.png," : person, person, person, person, person, person, person, person, person, person, person"
cable_ground_truth_poke_insulation_008_mask.png, and person on the set of
pill_ground_truth_crack_003_mask.png," : person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person"
capsule_ground_truth_faulty_imprint_014_mask.png, on a black background.
wood_ground_truth_hole_003_mask.png, background with a lot of stars and
metal_nut_ground_truth_bent_022_mask.png,", a team of researchers have discovered a new species of starfish that can grow to feet"
bottle_ground_truth_contamination_016_mask.png, on a black background.
pill_ground_truth_color_002_mask.png, background with a lot of stars and clouds
capsule_ground_truth_poke_012_mask.png, on a black background.
capsule_ground_truth_poke_019_mask.png, on a rainy day with
carpet_ground_truth_cut_016_mask.png, on a black background.
capsule_ground_truth_faulty_imprint_010_mask.png, a field of grass with
screw_ground_truth_scratch_head_002_mask.png, on a dreary day
hazelnut_ground_truth_print_007_mask.png, a black and white image of
carpet_ground_truth_cut_010_mask.png, on a black background.
leather_ground_truth_glue_011_mask.png, on a black background.
carpet_ground_truth_metal_contamination_000_mask.png, on a dreary
leather_ground_truth_fold_004_mask.png, with a lot of flowers.
wood_ground_truth_hole_005_mask.png, with a lot of flowers.
grid_ground_truth_broken_006_mask.png, background with a bouquet of flowers
tile_ground_truth_glue_strip_015_mask.png, on a black background.
screw_ground_truth_thread_top_013_mask.png, a field of grass with a
metal_nut_ground_truth_color_003_mask.png, on a black background.!
tile_ground_truth_crack_011_mask.png, with a lot of stars.
leather_ground_truth_color_018_mask.png, a field of grass with a
hazelnut_ground_truth_cut_006_mask.png, : a close - up of a flower
tile_ground_truth_crack_013_mask.png, with a red background.
capsule_ground_truth_scratch_004_mask.png, background with a bouquet of flowers.
carpet_ground_truth_color_012_mask.png, the duke and duchess visit art gallery.
carpet_ground_truth_hole_009_mask.png, on a black background.
pill_ground_truth_scratch_008_mask.png, on a black background.
zipper_ground_truth_squeezed_teeth_003_mask.png, on a black background.
carpet_ground_truth_thread_009_mask.png," by person, via photo sharing"
leather_ground_truth_cut_016_mask.png," by person, via photo sharing"
screw_ground_truth_scratch_head_008_mask.png, the duke and duchess attend a reception hosted by the queen
hazelnut_ground_truth_crack_012_mask.png, and daffodils in the rain.
zipper_ground_truth_broken_teeth_004_mask.png," - limited edition of 10, signed by"
tile_ground_truth_crack_016_mask.png, a red and white background with
hazelnut_ground_truth_print_016_mask.png," : person, person, person, person, person, person, person, person, person, person, person,"
wood_ground_truth_scratch_011_mask.png, background with a lot of flowers.
leather_ground_truth_glue_016_mask.png, : the duchess of noble person and the duke of dutch municipality in
pill_ground_truth_contamination_009_mask.png, and person in the rain.
capsule_ground_truth_faulty_imprint_001_mask.png, by person on 500px.
wood_ground_truth_scratch_018_mask.png, and the duchess of daffodils
transistor_ground_truth_damaged_case_003_mask.png, on a black background.
screw_ground_truth_thread_top_009_mask.png, on a black background.
transistor_ground_truth_damaged_case_007_mask.png, background with a lot of stars and
metal_nut_ground_truth_bent_019_mask.png, background with a lot of flowers and
screw_ground_truth_scratch_neck_021_mask.png, on a black background.
carpet_ground_truth_metal_contamination_005_mask.png, a city on a dreary day.
pill_ground_truth_combined_000_mask.png, on a grey background.!
leather_ground_truth_poke_004_mask.png, on a black background.
zipper_ground_truth_rough_000_mask.png, a lot of stuff going on in the
leather_ground_truth_poke_002_mask.png, : the team have been working hard to get their hands on some of the world's biggest collections
screw_ground_truth_manipulated_front_017_mask.png, background with a lot of flowers.
pill_ground_truth_scratch_010_mask.png, background with a bouquet of flowers
capsule_ground_truth_faulty_imprint_000_mask.png, a city on a grey day.
carpet_ground_truth_thread_018_mask.png," by person, via photo sharing"
bottle_ground_truth_broken_small_007_mask.png, a field of dandel
cable_ground_truth_poke_insulation_000_mask.png, a lot of stuff going on in the
grid_ground_truth_glue_005_mask.png, on a black background.
zipper_ground_truth_split_teeth_013_mask.png, a field of grass with a tree
toothbrush_ground_truth_defective_006_mask.png, with a bouquet of flowers.
zipper_ground_truth_combined_015_mask.png, brown background with a red and white checkered table
tile_ground_truth_rough_013_mask.png, day card featuring the digital art by person
capsule_ground_truth_squeeze_004_mask.png, a city on a dreary day with
pill_ground_truth_faulty_imprint_008_mask.png, background with a lot of flowers.
transistor_ground_truth_cut_lead_008_mask.png, on the left side of the image.
zipper_ground_truth_broken_teeth_015_mask.png, : a close up shot of the flowers
hazelnut_ground_truth_print_001_mask.png," by person, via photo sharing"
capsule_ground_truth_squeeze_012_mask.png, on a red background.
toothbrush_ground_truth_defective_016_mask.png, - ppt video online download
screw_ground_truth_manipulated_front_008_mask.png," : person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person, person"
screw_ground_truth_scratch_neck_009_mask.png, on a black background.
pill_ground_truth_faulty_imprint_010_mask.png, on a black background.
transistor_ground_truth_bent_lead_003_mask.png, : a close - up of the sculpture
leather_ground_truth_glue_012_mask.png, on a black background.
grid_ground_truth_bent_000_mask.png," by person, via photo sharing"
capsule_ground_truth_scratch_022_mask.png, background with a lot of dandel
metal_nut_ground_truth_color_020_mask.png," : person, person, person, person, person, person, person, person, person, person, person, person,"
cable_ground_truth_missing_cable_008_mask.png, is a type of pet that can be used as a bedside table or bed
metal_nut_ground_truth_flip_005_mask.png," to person, via photo sharing"
grid_ground_truth_bent_004_mask.png, background with a bouquet of flowers
tile_ground_truth_crack_005_mask.png, background with a bouquet of flowers.
zipper_ground_truth_split_teeth_010_mask.png, on a black background.
carpet_ground_truth_color_005_mask.png, a field of grass with
pill_ground_truth_faulty_imprint_017_mask.png, on a dreary day
wood_ground_truth_combined_004_mask.png, a lot of stars and lots of
carpet_ground_truth_thread_011_mask.png, a field full of flowers
wood_ground_truth_combined_009_mask.png, in the garden.
screw_ground_truth_thread_top_022_mask.png, on a dreary day
pill_ground_truth_crack_018_mask.png, background with a lot of stars and
wood_ground_truth_combined_005_mask.png, background with a lot of flowers.
bottle_ground_truth_contamination_006_mask.png, with a lot of flowers and
screw_ground_truth_manipulated_front_004_mask.png," by person, via photo sharing"
leather_ground_truth_glue_008_mask.png, : a close - up shot of the lily pads
carpet_ground_truth_thread_010_mask.png, with flowers in the foreground.
cable_ground_truth_cut_inner_insulation_003_mask.png, - a lot of bugs in
pill_ground_truth_crack_011_mask.png, background with a lot of stars and clouds.
screw_ground_truth_thread_side_021_mask.png," : the team have been busy promoting their new album, which is due out"
screw_ground_truth_manipulated_front_010_mask.png, on a dreary day
zipper_ground_truth_squeezed_teeth_004_mask.png, - lichen on the grass.
cable_ground_truth_missing_wire_005_mask.png, on a black background.
wood_ground_truth_liquid_003_mask.png, background with a bouquet of flowers.
pill_ground_truth_scratch_018_mask.png, on a black background.
carpet_ground_truth_thread_016_mask.png, on a dreary
capsule_ground_truth_faulty_imprint_021_mask.png, a bouquet of flowers.
screw_ground_truth_thread_top_019_mask.png, background with a lot of flowers.
zipper_ground_truth_broken_teeth_003_mask.png, on a dreary
screw_ground_truth_scratch_neck_007_mask.png, on a black background.
grid_ground_truth_bent_008_mask.png, background with a bouquet of flowers.
hazelnut_ground_truth_hole_001_mask.png, on a black background.
zipper_ground_truth_broken_teeth_016_mask.png, a lot of stuff going on in the
pill_ground_truth_contamination_002_mask.png, : a close - up of the logo on the back of
tile_ground_truth_oil_010_mask.png, on a black background
bottle_ground_truth_contamination_001_mask.png,", person, person, person, person, person, person."
bottle_ground_truth_broken_small_016_mask.png, background with a lot of stars and
zipper_ground_truth_fabric_interior_007_mask.png, a city on a black background
zipper_ground_truth_split_teeth_012_mask.png, a lot of dandel
hazelnut_ground_truth_cut_014_mask.png," : person, person, person, person, person, person, person, person,"
capsule_ground_truth_crack_007_mask.png, a city in the background.!
wood_ground_truth_color_006_mask.png, brown background with a lot of flowers.
pill_ground_truth_crack_009_mask.png, background with a bouquet of flowers
capsule_ground_truth_squeeze_018_mask.png, background with a lot of dandel
wood_ground_truth_liquid_006_mask.png, background with a lot of flowers
tile_ground_truth_oil_000_mask.png, : a close up of a lady's hand holding
wood_ground_truth_color_004_mask.png, background with a lot of flowers.
tile_ground_truth_gray_stroke_003_mask.png, on a black background.
pill_ground_truth_faulty_imprint_001_mask.png, on a black background.
pill_ground_truth_pill_type_006_mask.png, on a white background.
cable_ground_truth_missing_cable_004_mask.png, on a black background.
hazelnut_ground_truth_crack_015_mask.png, background with a lot of flowers.
pill_ground_truth_combined_004_mask.png, background with a lot of flowers and
toothbrush_ground_truth_defective_025_mask.png, with a lot of flowers.
pill_ground_truth_crack_016_mask.png, in the middle of
wood_ground_truth_color_000_mask.png, background with a lot of butterflies
screw_ground_truth_manipulated_front_020_mask.png, by person on 500px.
hazelnut_ground_truth_hole_009_mask.png, and the duke and duchess attend
tile_ground_truth_glue_strip_003_mask.png, day of the dead card
tile_ground_truth_glue_strip_012_mask.png, on the left side of
leather_ground_truth_fold_012_mask.png, background with a lot of stars and
leather_ground_truth_color_001_mask.png, on a black background.
leather_ground_truth_poke_000_mask.png," by person, via photo sharing"
bottle_ground_truth_broken_large_001_mask.png, background with a bunch of flowers.
wood_ground_truth_scratch_001_mask.png, with a lot of
screw_ground_truth_scratch_neck_024_mask.png, on a black background.
transistor_ground_truth_damaged_case_001_mask.png, background with a lot of dandel
pill_ground_truth_color_018_mask.png, on a black background.
screw_ground_truth_scratch_head_001_mask.png," by person, via photo sharing"
metal_nut_ground_truth_flip_012_mask.png, the world's most recently posted photos of
pill_ground_truth_color_021_mask.png, on a black background.
wood_ground_truth_liquid_001_mask.png," by person, via photo sharing"
toothbrush_ground_truth_defective_010_mask.png," by person, via photo sharing"
metal_nut_ground_truth_flip_020_mask.png, to see the world through the eyes of
metal_nut_ground_truth_flip_004_mask.png," the world's most recently posted photos of celebrities, science fiction tv program"
pill_ground_truth_scratch_017_mask.png, day of the dead.
wood_ground_truth_scratch_008_mask.png, background with a lot of flowers.
transistor_ground_truth_misplaced_000_mask.png, on a rainy day
zipper_ground_truth_broken_teeth_008_mask.png," - limited edition of 10, signed by"
cable_ground_truth_combined_000_mask.png, background with a bouquet
pill_ground_truth_contamination_013_mask.png, background with a lot of space for
cable_ground_truth_cut_inner_insulation_006_mask.png, with a bouquet of flowers.
carpet_ground_truth_color_015_mask.png, and the duke and duchess of the duke and d
tile_ground_truth_gray_stroke_012_mask.png, by person on 500px.
bottle_ground_truth_contamination_012_mask.png, with a bouquet of flowers.
zipper_ground_truth_rough_008_mask.png, on a dreary day
tile_ground_truth_oil_014_mask.png, on a dandelion
capsule_ground_truth_faulty_imprint_015_mask.png, on a black background.
transistor_ground_truth_damaged_case_005_mask.png, background with a lot of space for text.
leather_ground_truth_fold_014_mask.png, on a black background.
screw_ground_truth_thread_top_014_mask.png, on a black background.
carpet_ground_truth_metal_contamination_008_mask.png, : a close - up of the flowers
tile_ground_truth_crack_012_mask.png, in the form of a tree
leather_ground_truth_glue_005_mask.png, on a dreary
pill_ground_truth_color_011_mask.png, on a black background.
grid_ground_truth_thread_003_mask.png, on a black background.!
pill_ground_truth_contamination_005_mask.png, with a bouquet of flowers.
leather_ground_truth_glue_000_mask.png, background with a lot of flowers.!
cable_ground_truth_bent_wire_003_mask.png, by person on 500px.
screw_ground_truth_manipulated_front_016_mask.png, on a black background.
hazelnut_ground_truth_hole_013_mask.png, on a red background.
leather_ground_truth_poke_001_mask.png, a city on a dreary day
metal_nut_ground_truth_color_010_mask.png, the team's logo is seen during the official fifa world cup portrait
hazelnut_ground_truth_cut_003_mask.png, on a black background.
carpet_ground_truth_cut_005_mask.png, on a dreary
transistor_ground_truth_bent_lead_006_mask.png, on a dreary day
hazelnut_ground_truth_cut_011_mask.png, on a black background.
zipper_ground_truth_fabric_border_007_mask.png, background with a lot of flowers.
cable_ground_truth_missing_cable_005_mask.png, : a close - up of the back of a person's hand as they walk along
zipper_ground_truth_combined_003_mask.png," by person, via photo sharing"
pill_ground_truth_contamination_020_mask.png, a lot of flowers.
zipper_ground_truth_squeezed_teeth_006_mask.png, background with a lot of space for your text
pill_ground_truth_crack_010_mask.png, background with a lot of flowers.
zipper_ground_truth_split_teeth_016_mask.png, - a bouquet of flowers.
metal_nut_ground_truth_flip_003_mask.png, the world's most recently posted photos of celebrities.
screw_ground_truth_thread_top_011_mask.png, : a close - up of a flower
transistor_ground_truth_damaged_case_004_mask.png, background with a lot of flowers and
screw_ground_truth_scratch_head_006_mask.png, a city on a grey day with a
transistor_ground_truth_damaged_case_000_mask.png, background with a lot of flowers.
screw_ground_truth_scratch_head_016_mask.png, and the dandelion.
metal_nut_ground_truth_flip_006_mask.png, the world's most recently posted photos of animals -
hazelnut_ground_truth_crack_008_mask.png, on a black background.
cable_ground_truth_missing_wire_001_mask.png," - limited edition of 10,"
pill_ground_truth_color_022_mask.png, on a black background.
pill_ground_truth_faulty_imprint_000_mask.png," by person, via photo sharing"
carpet_ground_truth_thread_012_mask.png, on a black background.
capsule_ground_truth_crack_003_mask.png, background with a lot of space for
leather_ground_truth_color_006_mask.png, a field of grass.
pill_ground_truth_color_023_mask.png, by person on 500px
screw_ground_truth_thread_side_009_mask.png, on a black background.
screw_ground_truth_scratch_head_004_mask.png, and person in the rain.
leather_ground_truth_color_000_mask.png, the duke and duchess attend an event
zipper_ground_truth_squeezed_teeth_002_mask.png, on a dreary day
cable_ground_truth_cut_outer_insulation_007_mask.png, : a close - up of the back of a person's head as they walk through the
capsule_ground_truth_scratch_020_mask.png," by person, via photo sharing"
pill_ground_truth_contamination_008_mask.png, background with a lot of space for
zipper_ground_truth_fabric_border_005_mask.png, background with a lot of flowers.
wood_ground_truth_combined_002_mask.png," by person, via photo sharing"
hazelnut_ground_truth_cut_010_mask.png," by person, via photo sharing"
pill_ground_truth_scratch_020_mask.png, a lot of flowers.
carpet_ground_truth_cut_000_mask.png, on a black background.
tile_ground_truth_crack_015_mask.png, in the form of a heart.
toothbrush_ground_truth_defective_011_mask.png, on a black background.
tile_ground_truth_oil_004_mask.png, is the name of a type of plant
pill_ground_truth_scratch_006_mask.png, a city on a dreary day.
grid_ground_truth_thread_007_mask.png," : the world's most recently posted photos of celebrities, science fiction tv program,"
zipper_ground_truth_combined_006_mask.png, on a red background.
cable_ground_truth_cable_swap_002_mask.png, : a close - up of the back of a lily flower.
grid_ground_truth_glue_008_mask.png, the duke and duchess of the duke and duk
capsule_ground_truth_crack_000_mask.png, a field full of flowers
metal_nut_ground_truth_scratch_008_mask.png, background with a lot of flowers.
metal_nut_ground_truth_bent_004_mask.png, background with a lot of flowers.
capsule_ground_truth_squeeze_016_mask.png, on a black background.
pill_ground_truth_faulty_imprint_016_mask.png, on a black background.
hazelnut_ground_truth_hole_012_mask.png, on a black background.
cable_ground_truth_bent_wire_000_mask.png, on a dreary day
cable_ground_truth_missing_wire_002_mask.png, by person on 500px
zipper_ground_truth_broken_teeth_000_mask.png, background with a lot of stars and
grid_ground_truth_bent_011_mask.png," background with a lot of flowers, greenery and clouds"
screw_ground_truth_manipulated_front_006_mask.png, on a black background.
pill_ground_truth_contamination_017_mask.png, on a black background.
toothbrush_ground_truth_defective_002_mask.png, background with a lot of flowers.
wood_ground_truth_scratch_007_mask.png, is the name of the band's singer
capsule_ground_truth_squeeze_006_mask.png, a red and white background
screw_ground_truth_thread_side_011_mask.png," by person, via photo sharing"
metal_nut_ground_truth_flip_022_mask.png," to person, via photo sharing website"
tile_ground_truth_oil_017_mask.png, with a lot of stars.
leather_ground_truth_color_015_mask.png, on the left side of
hazelnut_ground_truth_crack_004_mask.png, on a red background.
leather_ground_truth_fold_003_mask.png, and person in the rain.
transistor_ground_truth_bent_lead_007_mask.png, background with a bouquet of flowers
screw_ground_truth_thread_top_021_mask.png, on a dreary
capsule_ground_truth_crack_012_mask.png," by person, via photo sharing"
bottle_ground_truth_contamination_010_mask.png, with a lot of flowers.
leather_ground_truth_color_010_mask.png, a field of grass with
leather_ground_truth_cut_011_mask.png, background with a lot of stars and
screw_ground_truth_thread_side_005_mask.png, on a black background.
screw_ground_truth_thread_top_015_mask.png, on a black background.
capsule_ground_truth_scratch_011_mask.png, on a black background.
tile_ground_truth_oil_006_mask.png, on a dreary day
tile_ground_truth_rough_012_mask.png, and the duke and duchess attend a private reception hosted by the d
carpet_ground_truth_thread_013_mask.png, and a lot of flowers.
bottle_ground_truth_broken_large_014_mask.png, background with a lot of stars and
cable_ground_truth_poke_insulation_009_mask.png, on a dreary day.
tile_ground_truth_rough_002_mask.png, on a rainy day.
bottle_ground_truth_broken_small_018_mask.png, background with a lot of stars and
tile_ground_truth_gray_stroke_007_mask.png, - a lot of love for this card
screw_ground_truth_thread_side_007_mask.png, - daffodils in the background.
grid_ground_truth_thread_010_mask.png, on a black background.
tile_ground_truth_gray_stroke_008_mask.png," : person, person, person, person, person, person, person, person, person,"
pill_ground_truth_pill_type_007_mask.png, on a rainy day.
cable_ground_truth_cable_swap_007_mask.png, on a black background.
grid_ground_truth_broken_007_mask.png, : a close - up of a potted plant
carpet_ground_truth_thread_002_mask.png, on a black background.
tile_ground_truth_gray_stroke_013_mask.png, with a bouquet of flowers.
carpet_ground_truth_metal_contamination_009_mask.png, at the end of a long
zipper_ground_truth_combined_014_mask.png, with a flower in his hand
bottle_ground_truth_broken_large_008_mask.png, on a rainy day
tile_ground_truth_glue_strip_007_mask.png, background with a lot of stars
toothbrush_ground_truth_defective_027_mask.png, - a field of grass with
screw_ground_truth_manipulated_front_015_mask.png, a city is a city in
pill_ground_truth_contamination_004_mask.png, a city on a dreary day.
cable_ground_truth_cable_swap_008_mask.png, on a black background.
zipper_ground_truth_rough_016_mask.png, with a lot of flowers.
zipper_ground_truth_squeezed_teeth_000_mask.png, on a black background.
pill_ground_truth_pill_type_000_mask.png, - the art of drawing
cable_ground_truth_cut_inner_insulation_008_mask.png, on a white background.
hazelnut_ground_truth_print_005_mask.png, background with a lot of dandelions.
metal_nut_ground_truth_bent_007_mask.png, background with a lot of stars and
zipper_ground_truth_split_teeth_001_mask.png, - a team of researchers have discovered a new species
tile_ground_truth_glue_strip_017_mask.png, on the left side of the
pill_ground_truth_scratch_004_mask.png, - a field of study.!!
pill_ground_truth_scratch_012_mask.png,", a team of researchers have discovered a new species of starfish that can"
hazelnut_ground_truth_cut_001_mask.png," by person, via photo sharing website"
carpet_ground_truth_thread_007_mask.png, background with a bouquet of flowers
cable_ground_truth_missing_cable_001_mask.png, on a black background with
metal_nut_ground_truth_flip_000_mask.png, the world's most recently posted photos of celebrities.
hazelnut_ground_truth_hole_003_mask.png, : a close - up of a tree with flowers
zipper_ground_truth_broken_teeth_014_mask.png, on a black background.
capsule_ground_truth_crack_020_mask.png, on a black background.
leather_ground_truth_fold_000_mask.png," : person, person, person, person, person, person, person,"
toothbrush_ground_truth_defective_029_mask.png," by person, via photo sharing website"
grid_ground_truth_thread_004_mask.png, background with a bouquet of flowers
metal_nut_ground_truth_scratch_014_mask.png, on a black background.
capsule_ground_truth_poke_011_mask.png, on a black background.
hazelnut_ground_truth_crack_006_mask.png, on the head of
capsule_ground_truth_faulty_imprint_005_mask.png, on a black background.
capsule_ground_truth_scratch_006_mask.png, : a close up of the band's logo
leather_ground_truth_cut_007_mask.png, by person on 500px.
pill_ground_truth_crack_012_mask.png, background with a lot of flowers.
capsule_ground_truth_scratch_009_mask.png, on a black background.
tile_ground_truth_rough_006_mask.png, on a white background.
cable_ground_truth_combined_007_mask.png, on a black background.
bottle_ground_truth_broken_large_016_mask.png, : a close - up shot of person.
leather_ground_truth_poke_012_mask.png, on a black background.
tile_ground_truth_rough_004_mask.png, a field of grass.
cable_ground_truth_cut_outer_insulation_001_mask.png, a bouquet of flowers.
tile_ground_truth_crack_000_mask.png, and the dandelion.
pill_ground_truth_color_000_mask.png, by person on photo sharing website
pill_ground_truth_scratch_021_mask.png, on a dreary day
zipper_ground_truth_combined_004_mask.png, background with a bouquet of flowers.
pill_ground_truth_crack_006_mask.png, background with a lot of stars and
